spd,eq_opp_diff,avg_odds_diff,dispImp,thresh
-0.038652410322999486,0.023007141478479043,-0.008697794380158386,0.9558632736843081,0.01
-0.04984174646972894,0.023007141478479043,-0.014542587110197014,0.9422704542036396,0.0198989898989899
-0.04799951306606065,0.023007141478479043,-0.013050163322691266,0.9440190436527468,0.029797979797979796
-0.05174078883298161,0.023007141478479043,-0.014983348534564955,0.9393404565045718,0.039696969696969696
-0.05088865443921442,0.023007141478479043,-0.014146662451977321,0.9399911955824792,0.049595959595959596
-0.049437997078396356,0.023007141478479043,-0.013117818800182812,0.9415311744154797,0.059494949494949496
-0.05007101119948054,0.023007141478479043,-0.013264739274972126,0.9405388344368308,0.06939393939393938
-0.05165963317643241,0.023007141478479043,-0.014112634549096947,0.9385438992836317,0.07929292929292929
-0.05172861548449925,0.023007141478479043,-0.014022160360262048,0.9383165269901484,0.08919191919191918
-0.052327138451550015,0.023007141478479043,-0.014214317929468812,0.9374181055819236,0.09909090909090908
-0.05797962993020611,0.023007141478479043,-0.01754945274001346,0.9306167935669334,0.10898989898989898
-0.058014121084239534,0.023007141478479043,-0.01750421564559601,0.9304931645372694,0.11888888888888888
-0.06059284207109228,0.023007141478479043,-0.019007848624638835,0.927360509802014,0.12878787878787878
-0.06115687388410973,0.023007141478479043,-0.019245243288263048,0.9265535759536851,0.1386868686868687
-0.060661824379159235,0.023007141478479043,-0.018917374435804046,0.927104767848958,0.1485858585858586
-0.06073080668722608,0.023007141478479043,-0.018826900246969203,0.9268478058985112,0.15848484848484848
-0.061789888005193916,0.023007141478479043,-0.01939216376305236,0.925483239540005,0.16838383838383839
-0.06129483850024342,0.023007141478479043,-0.01906429491059336,0.9260360969112953,0.1782828282828283
-0.06185887031326076,0.023007141478479043,-0.019301689574217518,0.9252214733496189,0.18818181818181817
-0.06189336146729418,0.023007141478479043,-0.019256452479800124,0.9250901197340118,0.19808080808080808
-0.060937753611426726,0.023007141478479043,-0.018555477680464616,0.9260695121350859,0.207979797979798
-0.06100673591949357,0.023007141478479043,-0.018465003491629772,0.9258075818438428,0.21787878787878787
-0.060511686414543076,0.023007141478479043,-0.01813713463917077,0.9263652972545922,0.22777777777777777
-0.06001663690959258,0.023007141478479043,-0.01780926578671177,0.9269236850166503,0.23767676767676768
-0.0605461775685765,0.023007141478479043,-0.018091897544753377,0.9262344519369574,0.24757575757575756
-0.06058066872260992,0.023007141478479043,-0.018046660450335927,0.9261032905678309,0.25747474747474747
-0.06061515987664334,0.023007141478479043,-0.018001423355918478,0.9259718120007137,0.2673737373737374
-0.061639750040577757,0.023007141478479043,-0.018611923966419086,0.9247204987412533,0.2772727272727273
-0.06421847102743061,0.023007141478479043,-0.02011555694546191,0.9215237075163885,0.2871717171717172
-0.06729224151923385,0.016637714726886688,-0.024521271542259304,0.9177674967520554,0.29707070707070704
-0.06831683168316827,0.016637714726886688,-0.025131772152759912,0.9165154264972777,0.30696969696969695
-0.06782178217821777,0.016637714726886688,-0.02480390330030091,0.9170702179176756,0.31686868686868686
-0.0678562733322512,0.016637714726886688,-0.02475866620588346,0.9169274714356682,0.32676767676767676
-0.06739571498133412,0.016637714726886688,-0.024385560259007066,0.9173410174485155,0.33666666666666667
-0.06842030514526853,0.016637714726886688,-0.024996060869507675,0.9160843859177642,0.3465656565656566
-0.06795974679435146,0.016637714726886688,-0.024622954922631224,0.9164971480993979,0.3564646464646465
-0.06901882811231941,0.016637714726886688,-0.025188218438714438,0.9150925500688885,0.36636363636363634
-0.06954836877130344,0.016637714726886688,-0.025470850196756045,0.9143889671431853,0.37626262626262624
-0.06954836877130344,0.016637714726886688,-0.025470850196756045,0.9143889671431853,0.38616161616161615
-0.07007790943028736,0.016637714726886688,-0.025753481954797652,0.9136845261895241,0.39606060606060606
