spd,eq_opp_diff,avg_odds_diff,dispImp,thresh
0.014963624338624304,0.017707099757514166,0.01952791153580502,1.0174122174122173,0.01
0.024007936507936534,0.017707099757514166,0.025741653768627193,1.0285444680349138,0.0198989898989899
0.025843253968254043,0.017707099757514166,0.027080402095191802,1.0309400795771722,0.029797979797979796
0.024586640211640254,0.017707099757514166,0.026511340306519082,1.0296256450102605,0.039696969696969696
0.025529100529100623,0.017707099757514166,0.027270714357301495,1.0309443642776976,0.049595959595959596
0.026438492063492025,0.017707099757514166,0.027910088558083745,1.0321335986013143,0.059494949494949496
0.027810846560846536,0.017707099757514166,0.028899149821757175,1.0339674461811865,0.06939393939393938
0.02872023809523805,0.017707099757514166,0.029538524022539425,1.0351740477492253,0.07929292929292929
0.029629629629629672,0.017707099757514166,0.03017789822332162,1.03638726445744,0.08919191919191918
0.02966269841269842,0.017707099757514166,0.03029789807332184,1.0365480992543699,0.09909090909090908
0.03278769841269846,0.017707099757514166,0.032325708038559386,1.0405546352536965,0.10898989898989898
0.03412698412698412,0.017707099757514166,0.0331947694522326,1.0422812192723696,0.11888888888888888
0.035912698412698396,0.017707099757514166,0.034353518003796935,1.0445922641044592,0.12878787878787878
0.03460648148148149,0.017707099757514166,0.03360445644012389,1.0430419314372674,0.1386868686868687
0.03505291005291,0.017707099757514166,0.03389414357801496,1.0436213991769547,0.1485858585858586
0.03419312169312161,0.017707099757514166,0.03343476915223298,1.0426462096840714,0.15848484848484848
0.03420965608465609,0.017707099757514166,0.03349476907723309,1.042738220652331,0.16838383838383839
0.03465608465608461,0.017707099757514166,0.033784456215124214,1.0433201058201058,0.1782828282828283
0.035119047619047605,0.017707099757514166,0.03413414327801534,1.0439970171513795,0.18818181818181817
0.03291997354497356,0.017707099757514166,0.03280570743856015,1.041265103939978,0.19808080808080808
0.033382936507936556,0.017707099757514166,0.03315539450145133,1.0419393032965665,0.207979797979798
0.03252314814814816,0.017707099757514166,0.03269602007566935,1.0409510128453354,0.21787878787878787
0.03120039682539677,0.017707099757514166,0.031886958586996195,1.0392854912247829,0.22777777777777777
0.031646825396825395,0.017707099757514166,0.032176645724887265,1.039870016247969,0.23767676767676768
0.032539682539682535,0.017707099757514166,0.03275602000066946,1.0410410410410411,0.24757575757575756
0.030340608465608487,0.017707099757514166,0.03142758416121422,1.0382889932185706,0.25747474747474747
0.02814153439153444,0.017707099757514166,0.03009914832175903,1.0355338427491754,0.2673737373737374
0.028587962962962954,0.017707099757514166,0.0303888354596501,1.0361179001900942,0.2772727272727273
0.028604497354497438,0.017707099757514166,0.030448835384650152,1.0362000418497594,0.2871717171717172
0.029943783068783092,0.019652625049343064,0.0320009723063468,1.0379592948919492,0.29707070707070704
0.030390211640211717,0.019652625049343064,0.03229065944423787,1.0385470408120465,0.30696969696969695
0.029067460317460325,0.019652625049343064,0.031481597955564766,1.0368692588398138,0.31686868686868686
0.03040674603174598,0.019652625049343064,0.03235065936923798,1.038633642150375,0.32676767676767676
0.028654100529100446,0.019652625049343064,0.031311910667673803,1.036448146044966,0.33666666666666667
0.02910052910052907,0.019652625049343064,0.03160159780556493,1.037037037037037,0.3465656565656566
0.03088624338624335,0.019652625049343064,0.03276034635712921,1.0393993081920188,0.3564646464646465
0.029133597883597928,0.019652625049343064,0.03172159765556509,1.0372059630896575,0.36636363636363634
0.030026455026455068,0.019652625049343064,0.03230097193134729,1.0383899881616776,0.37626262626262624
0.030026455026455068,0.019652625049343064,0.03230097193134729,1.0383899881616776,0.38616161616161615
0.030919312169312207,0.019652625049343064,0.03288034620712943,1.0395767195767196,0.39606060606060606
0.03225859788359797,0.019652625049343064,0.03374940762080264,1.0413619114248767,0.40595959595959596
0.028736772486772533,0.019652625049343064,0.031611910292674295,1.0368673369818846,0.41585858585858587
0.02919973544973542,0.019652625049343064,0.031961597355565474,1.0375473062040226,0.4257575757575757
0.0309854497354497,0.019652625049343064,0.033120345907129756,1.039935217150407,0.43565656565656563
0.031431878306878325,0.019652625049343064,0.03341003304502088,1.0405339133030556,0.44555555555555554
0.031001984126984183,0.019652625049343064,0.03318034583212992,1.0400256163944925,0.45545454545454545
0.028802910052910025,0.019652625049343064,0.031851909992674676,1.037207911487035,0.46535353535353535
0.028802910052910025,0.019652625049343064,0.031851909992674676,1.037207911487035,0.47525252525252526
0.02792658730158737,0.019652625049343064,0.031332535641892645,1.036096685259986,0.4851515151515151
0.026603835978835977,0.019652625049343064,0.030523474153219488,1.0343869547562565,0.495050505050505
