spd,eq_opp_diff,avg_odds_diff,dispImp,thresh
-0.03661099228247089,-0.016411076524735613,-0.027680773079472976,0.9598041813898704,0.01
-0.03813393589511482,-0.016411076524735613,-0.02851065464997643,0.9578098301958177,0.0198989898989899
-0.04062509079774612,-0.016411076524735613,-0.030020193183317556,0.9548958788263788,0.029797979797979796
-0.041480210002614926,-0.016411076524735613,-0.0305350406251238,0.9538817074443501,0.039696969696969696
-0.04226112649550873,-0.016411076524735613,-0.031014884274852494,0.9529804074669955,0.049595959595959596
-0.04233532920748373,-0.016411076524735613,-0.031049888066929987,0.952864679241527,0.059494949494949496
-0.04374875676932122,-0.016411076524735613,-0.0319395677822325,0.9512909968645797,0.06939393939393938
-0.04382295948129622,-0.016411076524735613,-0.031974571574309885,0.9511739965187249,0.07929292929292929
-0.04319044841235242,-0.016411076524735613,-0.03156473550873612,0.9518447821298102,0.08919191919191918
-0.042557937343408736,-0.016411076524735613,-0.031154899443162354,0.9525165145095771,0.09909090909090908
-0.04404556761722134,-0.016411076524735613,-0.03207958295054236,0.9508220039528058,0.10898989898989898
-0.04341305654827765,-0.016411076524735613,-0.0316697468849686,0.9514939629662,0.11888888888888888
-0.043561461972227655,-0.016411076524735613,-0.03173975446912353,0.9512592559249172,0.12878787878787878
-0.044342378465121346,-0.016411076524735613,-0.03221959811885228,0.950350353857396,0.1386868686868687
-0.04307735632723397,-0.016411076524735613,-0.031399925987704747,0.9516983685437185,0.1485858585858586
-0.04244484525829029,-0.016411076524735613,-0.03099008992213098,0.952373810962841,0.15848484848484848
-0.04244484525829029,-0.016411076524735613,-0.03099008992213098,0.952373810962841,0.16838383838383839
-0.04408088095605278,-0.016411076524735613,-0.031984781013665864,0.9504325229078809,0.1782828282828283
-0.0435967753110591,-0.016411076524735613,-0.03164495253224703,0.9508720586124131,0.18818181818181817
-0.04296426424211541,-0.016411076524735613,-0.031235116466673263,0.9515502840465161,0.19808080808080808
-0.043819383446984106,-0.016411076524735613,-0.031749963908479506,0.950515396264513,0.207979797979798
-0.042628564021071846,-0.016411076524735613,-0.030965295569409357,0.9517567933304835,0.21787878787878787
-0.04136354188318436,-0.016411076524735613,-0.030145623438261826,0.9531213191990577,0.22777777777777777
-0.04277696944502185,-0.016411076524735613,-0.031035303153564342,0.9515194346289753,0.23767676767676768
-0.042144458376078164,-0.016411076524735613,-0.030625467087990577,0.9522020167198137,0.24757575757575756
-0.042144458376078164,-0.016411076524735613,-0.030625467087990577,0.9522020167198137,0.25747474747474747
-0.042218661088053167,-0.016411076524735613,-0.03066047088006807,0.9520834865899411,0.2673737373737374
-0.042218661088053167,-0.016411076524735613,-0.03066047088006807,0.9520834865899411,0.2772727272727273
-0.042925374868971855,-0.016411076524735613,-0.03110531073771927,0.9512813943518704,0.2871717171717172
-0.044413005142784345,-0.016411076524735613,-0.03202999424509928,0.9495567807968807,0.29707070707070704
-0.044413005142784345,-0.016411076524735613,-0.03202999424509928,0.9495567807968807,0.30696969696969695
-0.04378049407384066,-0.016411076524735613,-0.031620158179525515,0.9502394240612926,0.31686868686868686
-0.04314798300489686,-0.016411076524735613,-0.03121032211395175,0.9509230495462289,0.32676767676767676
-0.042515471935953175,-0.016411076524735613,-0.030800486048377984,0.951607659373116,0.33666666666666667
-0.04258967464792829,-0.016411076524735613,-0.030835489840455477,0.9514882740501623,0.3465656565656566
-0.04258967464792829,-0.016411076524735613,-0.030835489840455477,0.9514882740501623,0.3564646464646465
-0.04258967464792829,-0.016411076524735613,-0.030835489840455477,0.9514882740501623,0.36636363636363634
-0.044003102209765665,-0.016411076524735613,-0.03172516955575794,0.9498783108114989,0.37626262626262624
-0.044709815990684465,-0.016411076524735613,-0.032170009413409195,0.949073329192167,0.38616161616161615
-0.04407730492174078,-0.016411076524735613,-0.03176017334783543,0.9497575925874029,0.39606060606060606
-0.04478401870265947,-0.016411076524735613,-0.03220501320548669,0.9489520305919937,0.40595959595959596
-0.04415150763371578,-0.016411076524735613,-0.03179517713991287,0.9496367001667355,0.41585858585858587
